Review-Text,Review-Date,Star-Rating,Web-Site
"Before writing these review I'm a car enthusiast have driven multiple car around the world and I always try to give an honest review, Now coming to the MG hector well do not think this is the same company which once had these fancy convertible and u just have the name, this car is a Chinese car owned by SAIC motors. Now one these car Pros: 1) looks although is vary person t person still it is good 2) Space is best in class (comparing harrier,compass,seltos,Xuv 500) Cons: 1) lack of power specially a 2 liter engine car it is shockingly under power with claim 169 bhp where as compass with 171 bhp seems way more powerful and it is surprising even car like ecosport/creta feels way more fun to drive. 2) Ghostly gear change even if you change the gear there is no change rpm for sometimes there is a sound from gearbox I have tested 2 hector and the same thing and these executive from showroom has no idea and they are very arrogent and saying this car has highest booking in india really funny business strategy. 3) Suspension : now that is a scary part, in some large bumps it feels like the parts are moving out similar bumps compass and xuv are running like anything , these is a cluntchy sound in any bump and the executives are saying it is happening is test drive car I really font think any suv with 3000 km should not make such thing. 4) The panoramic sunroof : it is taking long to open and close and especially once open making sound from he top, no way is is even close to compass sunroof. 5) The voice command does not work if there is mild sound outside. 60 The quality of the interior plastic seems cheap compared to the price range 7) The history of Chinese automobiles and their reliability (don't know what that will be in India and how that will go in the future) Final verdict : If you are spending this much increase 1 lakh more and go with Jeep compass limited plus or Mahindra Xuv500 W11(O), I have not tested seltos so can not comment on that else go for ecosport or creta you will spend less and these are value for money. This car is very very over hyped this is at least 8 lakh more than the quality.","October 14, 2019",1,carwale.com
It was nice experience when i drive this beauty first time. starry black color of this car is eye catching. Its exterior looks and interior is also amazing also what to say about its dashboard it gives this car classy look like tesla. Definitely soon this car will be in my collection.,"October 29, 2019",5,carwale.com
"One of the great buying experience. Modern as well as the antique design of showroom and supportive staff makes your experience superb. Riding is all about comfort. Performs ordinary. Maintenance is okay. Pros- looks, comfort, fuel efficiency. Cons- engine, body roll But it's a great pride to have a hector in your garage.","October 11, 2019",5,carwale.com
"It is the best car. And best for Indian roads. it is best to ground clearance, this car looks like Volvo XC90 good performance, maintenance-free car good and best car in 2019","December 02, 2019",5,carwale.com
Need to look for mileage and driving comfort Need to improve on connectivity Good looking and good internet car Look very different and smart in comparison to another car Avg car to buy,"September 23, 2019",1,carwale.com
When you ride this car feel A luxurious brand. my personal way forget other cars in that Price When Generate turbo power car like a bullet Suspension awesome no cabin noise visibility also best,"October 11, 2019",5,carwale.com
This is an amazing car. Everyone should purchase this car. Driver sit is so confortable. Its engine power is too good. Features of this car are amazing. The airbag is also available in this car.,"November 04, 2019",5,carwale.com
"Missing Automatic Diesel Variant. Otherwise, The Hector is true internet car & premium Car as well but still, there is some minor scope of improvement.1-The wheels can be changed from 215/60/R17 to 235/65/R17 or 235/65/R18. 2-The back of hector is very calm & flat it needs designer improvement inoculating a horizontal chrome plate. Please bring Diesel Automatic transmission.","November 07, 2019",4,carwale.com
It was good buying experience I received the car previous months and took it to a long drive to Mumbai and its riding experience is just awesome. I had not sent it to servicing till yet but I still think that service and maintenance would be good.,"October 14, 2019",4,carwale.com
Superb car and this most very powerful car is the best of new generation and is the now also do the work on mobile then it is easily to drive the car and is the known as new car of the india,"November 04, 2019",5,carwale.com
Awesome car super design awesome interior and exterior milage was good driving experience makes heaven feel cost is low compared to other companies overall experience makes a awesome feeling,"October 04, 2019",4,carwale.com
"Starting with the most impressive powertrain in the MG Hector, the petrol hybrid. Despite its capacity, the motor shows a likeable eagerness to build speed. It's a torquey engine and doesn't seem underpowered even if you stick it in a higher gear than necessary While MG isn't unreliable, it isn't as reliable as some of its rivals. Renault has been consistently reliable, and have been like that for some time. ... If you are looking for an affordable car that is good to drive, is practical and more reliable than many brands, then you won't go too wrong looking at an MG.","December 21, 2019",4,carwale.com
Shandaar gari. Super car Ek no. Gari Dekne me mast he chalai to ni he but gari achi dik rhi he kota me abi koi showroom ni he to hum dek na ske jald kota me showroom dalo jisse hm dek sake le ske jaipur bhut dur he to hme badi pareshani aati service me kota me showroom hoga tab lene ki sochenge ok ok,"October 18, 2019",5,carwale.com
Its a nice car with cool features.the car is value worthy.the features are really smart.performance is excellent.it is fully comfort amd exterior is cool.the design of lights are really nice,"October 08, 2019",5,carwale.com
All the above services i like in this MG Hector 1.Buying Experience 2.Riding Experience 3. Looks are awesome too see and to drive also it's a Great Experience 4. Servicing and Maintenance is Super 5.pros and Cons are Good It's too good and in this car MG Hector Hybrid There is Good Safety Measures Why because in this car having 6 Airbags its Great I love This First Internet Car,"October 11, 2019",5,carwale.com
Best SUV as per Indian road condition. Such an internet car. Flagship brand in the market. New age car. Sunroof and other operating systems are so nice. Boot space is enough. Colour is vibrant. The touchscreen display is so wide and best. 360 angle camera feature is good. At least leading car in the Indian market,"November 04, 2019",5,carwale.com
The car is fabulous and it's interior space is also manged well soo the customer get good boot space and company also gives you buy back offer soo now you can use the car for 3 yeas nd you can give it back to the company at 60% value but I m not sure about its service. It's a fully loaded with all modern features and it's best in this segment and price tag. I hope it will also good. Thank you,"September 28, 2019",4,carwale.com
True internet & a premium car.But Missing Automatic Diesel Transmission.There is still scope of improvement ie-1-The wheels can be change from 215/60/R17 to either 235/65/R17 or 235/65/R18. 2- The back of Hector is calm & flat this might have been more fascinating by inoculating a horizontal designer chrome plate.,"November 07, 2019",4,carwale.com
Some day I will drive it..It's really a human thing..I have been in love with this car ever since I have seen it..An outstanding product at very low price..Can't believe it.. All features are amazing to see.No one can beat the MG Hector.. Terrific product and quality..It's really a value for money. One must buy to feel the difference in drive..,"October 15, 2019",5,carwale.com
I have used a Swift car. I sale my Swift car. Than I buy my M. G Hector. Ites my dream car also. Mst car in SUV cars. It's so costly but it's my dream car also. Thanks for this car,,5,carwale.com
It's a very stylist car and it's gives a very comfortable and luxurious feel while Driving . Price of car is very genuine According to their features and Comfortability of this car,"October 07, 2019",5,carwale.com
"I have not buy this car but i can definitely say that overall quality and features are so good. Ride quality is so smooth, in terms of look mg hector is an attention graber in market and a full feature loaded and power pack hunk suv. Its not so efficient in mileage but its average in comperison of other rivels in the market.","October 19, 2019",4,carwale.com
Very good comfortable nice looking Good riding Great performance Service best Engine powerful braking system powerful Suspension grade Voice command features very nice And powerful song system,"October 05, 2019",5,carwale.com
Very comfortable car and good looking design .car interior side very awesome and stylish design .this car speakers are very good cars is also internet and mobile connected this car is fully technology loded,"October 12, 2019",4,carwale.com
"i love this car and design this is my dream car ,i want gifted this car my father,beacause he also love this car and buy it ,,so i want buy this car as soon as possible, and I'll complete my dreams....","October 15, 2019",5,carwale.com
Service while buying the car was nice. Employee have given their best to treat us well. Riding is also good. Performance is great. No maintenance yet. Only one drawback is the ground clearance.,"October 23, 2019",5,carwale.com
when government is rolling out BS6 by April 2020 another 4 months left is it advisable to buy MG hector with BS4 ? New car will loose it's value by 50% post April 2020. Why MG taking booking for BS4? Is customer is taken for a jolly ride here ?,"December 04, 2019",4,carwale.com
It gives smooth driving and excellent comfort.this was an excellent car in this price range and main feature as it is connected with internet I love this car when I compared with other cars,"October 09, 2019",4,carwale.com
"A class within a affordable price tag, one can feel the comfort with elegance styling and unique interior and exterior design. A specious vehicle with great comfort in driving, brings you smooth transmission and latest security features. A must own car in current market segments.","October 30, 2019",5,carwale.com
When buying the staff was very good to us and I got my first service after the service vehicle is running very smoothly not too high maintenance I have scorpio but the nothing can beat mg hector ride quality all the material used is looks rich and expensive but the quality of 360 degree camera is nit that good . Improve voice commands and infotainment system,"September 23, 2019",4,carwale.com
"This is a wonderful car which has all facilities and buying experience is very good and riding experience is also very good and details about look ,performence are look is very nice and performence is very very good and maintanence is very importanat because we should keep our car very clean that means only even a maruti car will look nice and that's all about the car . Thank you !!!","November 16, 2019",5,carwale.com
It was a very easy process for buying it . There is not anything bad about the riding experience although it was very smooth and comfortable. The looks are awesome and the performance is also very good . The maintenance cost is also not too high . Service centres are not many as it is a newly established brand in India . The are a pit of things that are ignorable like the engine sound in the cabin,"December 08, 2019",5,carwale.com
"This car is value for money gives lot of comfort while traveling the features is exellent ,the touchscreen display contains lot of features,internet inside is best in class feature at given price point","December 04, 2019",5,carwale.com
"This car is extremely excited . this car look good. This car Amazing fichars give like a Sunroof, electric parkingmode, inbild 4g sim loded, car balance systm ,dct transmition, etc....","November 16, 2019",5,carwale.com
"We have an Indian car I.e. Mahindra xuv500 which has hill descent control also in this segment, I want to add new features as wireless charging, led screen for passengers and hill decent control to this car as Hector. Now every customer go to carwale to compare his wish list so next time keep updated.","October 03, 2019",3,carwale.com
Value for money Best in segment Best features given Engine performance best i am not drive but as pr discussion with friends it was good experience. Exterier & interior look is great. Also service centers available.,,5,carwale.com
The MG Hector really amazing car. It give amazing experience to drive and giving more features. The company was give more features in less money. The car amazing experience of SuV. The pickup also smoothness and it also hybrid technology. At 60 to 80 the car is at electric + petrol. There is some jurk.,"November 02, 2019",5,carwale.com
"Its amazing car with best comfert nd best interior with big screen nd loaded with all feature awarsome car Maintance is gud for this car Pros:great engine ,luxury seats, big screen internet car value for money best sunroof Cons: to much waiting time ,","November 13, 2019",5,carwale.com
Want a Car Get MG Hector The defined car.... ! When you think about a car Think most about MG Hector Really it is redefined and refined. The car is so much sophisticated than any other car. Now we can add pride to our life by owning MG Hector. Really I am proud to add the pride of owning this car which is the valuable dream of me...,"October 23, 2019",5,carwale.com
It is a perfect car for me. I want to buy this car in black colour but i dont have the money to buy now but one day i will buy it. It rides so smooth. It looks like a hulk i love each and everything about the car its my dream car.,"November 02, 2019",5,carwale.com
This car was amazing....the function and convenience of this car is quite impressive...I will be bringing a new car soon and I am confident that I will choose the mg hector. This if so pretty...!,"September 30, 2019",5,carwale.com
1. My buying experience was soo good 2. Riding experience and comfort is extraordinary even I have my toyota fortuner but now due to comfort I prefer mg hector over fortuner 3. As everyone can see the look of this car awesome and latest design. In terms of performance the performance and power is not good as my fortuner but it’s good for a 1.5 L engine that you can expect for an engine like that over its value for every penny that you pay 4.Since it’s a new car I don’t know about the service and maintenance but I think so the cost of the service will be reasonable price But in showroom they told the service cost will not be more expensive 5. It’s over all a great car as expected But some more specifications are missing and low fuel economy,"November 05, 2019",5,carwale.com
"Superb car.
Amazing drive and great looks.","Dec 09, 2019",3,cardekho.com
"Great build quality and spacious.
As I shut the door of the Hector, the door's thud surprised me. It is a solid car. The acceleration was decent and the power delivery is great. The space in the back seat is amazing. The quality is top-notch as you expect from a 20+ lac car. The thing that annoyed me is the screen, it's laggy. The basic functions like the A.C. and the 360 camera se...Read More","Dec 05, 2019",3,cardekho.com
"Amazing machine.
People say that the electronics won't work out in India but MG has proved almost everyone wrong. Speaking of electronics, the car is fully loaded with advanced technology and none of them feels like it's overdone. My second point is the mileage, Hector is an SUV but still offers great mileage of around 16kmpl. The dimensions of the car are humungou...Read More","Nov 28, 2019",2,cardekho.com
"The Best
MG Hector is a very experienced vehicle. It is made by Morris Garages (Mg) Hector. Its budget is very low and has advanced features. Its massive sunroof gives a pleasant feel to the cabin. Its touch screen is also controlled by voice. Its leg space is massive. Its price starts from 12.17 lakh. I really want to buy this car. Read More","Nov 29, 2019",3,cardekho.com
"Amazing machine.
Can't comment over the engine quality because British cars are amazing in quality check. Build quality and features are also good.","Nov 29, 2019",3,cardekho.com
"Ok car to buy
The car is good on cosmetics but I don't think that you can trust the engine for the long run. MG still needs to take care and refine the engine according to Indian road conditions. Giving a variety of features won't help if there is an issue in engine quality. The mileage is also very less and gives 7 KMPL on the highways. Read More","Nov 24, 2019",2,cardekho.com
"Overrated car
This car is overrated and doesn't match the hype it created. It doesn't have a good ride quality. ","Nov 20, 2019",2,cardekho.com
"Best In Segment Car
Good Looking and best in the segment. The company is based in China and the UK basically. Talking about build quality & crash test rating, Let me tell you that, it got 5 stars in the China NCAP crash test. It offers many features at this price range. It Strongly competes with Tata Harier & KIA Seltos. Read More","Nov 16, 2019",3,cardekho.com
"Good Driving Experience
I have been driving MG Hector, Petrol, DCT Car for the last 3 months. I am thoroughly disappointed with fuel efficiency. City driving is between 5 to 6 km which is nowhere near the declared fuel efficiency of 13+ km. Highway driving FE is not more than 9kms. Moreover, there is a lag in DCT when you accelerate. VW TSI is the best in automatic transm...Read More","Oct 14, 2019",3,cardekho.com
"Worst Product
The MG Hector looks good and is tempting to buy as it offers a lot of great features at a significantly low price but the car has a severe problem which consumers may not come across very soon but some or the other day they may face many problems. The car's clutch plates are burning off. Read More","Sep 25, 2019",1,cardekho.com
"A New Generation XUV
Took a test drive of MG Hector. The driving experience was ok. Actual AC controller is what a customer likes because voice command is not upto the mark. Camera clarity was awful. Seemed like a gimmick. Comfort level was good. But this car comes with offers which Indian customer loves.  Read More","Sep 25, 2019",3,cardekho.com
"Worst Car
It would be best if you name it as a china toy car. It has many problems, please no one buy the car and waste your money. The clutch plates will get burnt if you drive for more time in traffic, for diesel, there are fuel pump problems, All the parts are exported from China. Read More","Aug 25, 2019",1,cardekho.com
"Cheap Quality;
MG Hector cant be the segment leader just because of low price and this car is not offering things up to the mark, as the car is offering low quality at low price and this is very disappointing. Either u raise ur standard quality and charge more money or must stop selling this cheap product. Read More","Aug 22, 2019",1,cardekho.com
"Bad Quality;
I think  MG Hector need more time to set in India and Kia Seltos is best in comparison with it.","Aug 22, 2019",1,cardekho.com
"Poor Quality Interiors;
  MG Hector is having poor quality interiors, bad ride quality such as body roll. Engine lacks a punch comparing the size of the car feels very underpowered, exteriors are good and eye-catchy Read More","Aug 22, 2019",1,cardekho.com
"Not So Good Car - MG Hector
Touch response is not that good as compared to variants sold outside India and the interior is nice not the best and I did not like the design as it looks like a rectangular box as and it is not appealing as other competitors in the segment as well as the Kia Seltos which has made its debut in India. I think Seltos will gain more buyers than Hector...Read More","Aug 20, 2019",3,cardekho.com
"Poor Build Quality
Disliked the car. Expectations were high but the car was not at all up to the mark. Poor build quality. Even a small hit had put a deep dent on it.","Aug 21, 2019",1,cardekho.com
"Worst Car - MG Hector
Disliked the car. Expectations were high but the car was not at all up-to-the-mark. Poor build quality. Even a small hit had put a deep dent on it.","Aug 20, 2019",1,cardekho.com
"Worst Car - MG Hector
A very bad car indeed. Not at all recommended. Poor quality and road presence. Not at all suitable for odd rising.","Aug 20, 2019",1,cardekho.com
"Low Powered
MG Hector is a completely underpowered car, I have come across, trust me guys, I did a blunder looking at the features and not considered Harrier, a total waste of money. Read More","Aug 15, 2019",1,cardekho.com
"Bad Experience
The car gives you a very poor mileage. On the first full tank, I got a mileage of 6.5. km/ltr. That too driving at very nominal speed( less than 80km/ltr). I really had a bad experience Read More","Aug 17, 2019",1,cardekho.com
"Poor Mileage, Poor Performance Vehicle
Regret the day I decided to purchase MG Hector. It took two weeks after delivery of the car to get the documentation in order. However, the worse nightmare was to follow: 1. On highway driving, the mileage of the MG Hector (Petrol) is 8.76 (tank full to tank full)! This is shocking. 2. Air-conditioning is very poor. At L1 (coolest) setting and at a...Read More","Aug 12, 2019",1,cardekho.com
"A Good Car
The looks are very good. The features are impressive. The handling is nice. The features are amazing. ","Jul 26, 2019",3,cardekho.com
"Worst Car
MG Hector: Battery issue, small wheelbase as per car size, panoramic roof heats rear passenger seating too early. Touch screen not very responsive. The company's customer care not responsive regarding problems shared. Overall interested in selling numbers. New car delivered with scratches, driving foot Matt to pin broken, noisy roof opening & shaki...Read More","Jul 24, 2019",2,cardekho.com
"Middle seat disappointing
Middle seats seem not as comfortable as not getting support to thighs and maybe a painful journey for a long drive.","Jul 25, 2019",2,cardekho.com
"Battery issue will be the biggest issue.
MG Hector is one of the best SUVs in this segment. MG has basically competition with harrier and compass. I had driven this SUV so I am sharing my experience. Pros: 1. SUV has a good pickup. 2. Smooth drive.  Cons:1. Issue with the voice command. Either the voice command did not respond or it will listen to your personal talk too. 2. Display touc...Read More","Jul 22, 2019",3,cardekho.com
"Bad Experience
MG Hector does not give you mileage, the problem of battery discharge is there, voice command is not good, and also rear AC gives you very poor cooling.","Jul 23, 2019",2,cardekho.com
"Best Car
Seems to be right on Informant System, MG Hector has excellent features and design in this price range.","Jul 08, 2019",3,cardekho.com
"Review of MG Hector
Voice optimization has been shown in this car. MG Hector is a next-generation car.","Jul 05, 2019",3,cardekho.com
"Not value for money
Very poor experience with MG showroom. Quality also not good in dashboard plastic, the smart system also hangs very consistently.","Jul 01, 2019",1,cardekho.com
"Less than expected
Good looking at the exterior but expected a lot out of it, some more features would have been added. It would have been a 7 seater. Do not buy this instead of go for a better option like XUV500. Read More","Jun 30, 2019",2,cardekho.com
"All in one car
It is such an amusing car with very good looks and class-leading features at a very cheap price It is better than hattier or compass.","Jun 29, 2019",2,cardekho.com
"Super performance nice mg I like this car and I want this car
I like the new model MG. My dream MG car but I have no money please sir give me an offer I am middle class not 12 lakh 14 lakh only 10 lacs please sir give me offers sir. Read More","Jun 30, 2019",1,cardekho.com
"Shame on MG HECTOR
Such a shame not to have automatic transmission. This is absolutely ridiculous waited for so long and no automatic transmission this is shabby.","Jun 30, 2019",1,cardekho.com
"MADE IN CHINA
MADE IN CHINA No service center nothing Why you need large display HARRIER is better than Hector.","Jun 29, 2019",1,cardekho.com
"MG HECTOR#
Goof power, best performance, the best pulling capacity. Best price and hybrid performance, also budget friendly for all.","Jun 29, 2019",3,cardekho.com
"Technical Car
MG Hector is a perfect car for the young generation and safety features are also good but personaly I didn't like it from the rear and side profile. Other than that it is a good car and in comparison to harrier, interior built quality is also good. I would like to take a test drive to check its driving experience. Read More","Jun 29, 2019",3,cardekho.com
"Is XUV5OO with better interiors beatable?
Aged so well, with fantastic road presence still, just adequate proportions accommodating 7 seats and all the bells and whistles, I doubt any other mid-sized SUV can beat XUV5OO. As the initial fuzz dies just as in case of Jeep Compass, and the Chinese quality begins crying hoarse, XUV would still rule the roost. Read More","Jun 29, 2019",1,cardekho.com
"My wonder dream car
This was an amusing car and the features are so excellent newly introduced in this car like magic. I never seen before such wonderful things and the boot space is very huge sunroof also profiles the rich SUV better than other SUV's back side space is very large driver seats are also comfortable automatically voice command is a new magician. Read More","Jun 28, 2019",3,cardekho.com
"Chinese Car company, Possible safety issues
Car manufactured by a Chinese company. Safety and quality cannot be trusted. The resale value of the car may be low.","Jun 27, 2019",1,cardekho.com
"Best Car
MG Hector is providing a good experience, and comfortable driving experience price is the best price for an SUV car with more features in India, both interior and exterior also good. Read More","Jun 27, 2019",1,cardekho.com
"Time waste
The Worst experience in test drive Diesel version I think it's worthless in waiting for this Hector engine performance. It is not as expected poor performance and engine better to go with jeep or Harrier. Read More","Jun 26, 2019",1,cardekho.com
"A good car
It is a very good looking car. I felt the plastic quality inside was poor. The headlights were on the bumpers at the bottom is going to be an expensive affair in India. In this traffic, one is always banging their bumpers. Read More","Jun 25, 2019",3,cardekho.com
"HIghly Priced Petrol Version
MG Hector petrol version is highly-priced for 1.5-litre engines. I think they should relook on pricing to position petrol version in the Indian market else be ready for the super flop and it will be worst than jeep compass petrol version. Even offering higher discounts also you will not be able to attract customers. So-called outstanding features a...Read More","Jun 10, 2019",3,cardekho.com
"Not upto the mark as expected
Ppl expect its making quality is equal to Jeep, cheaper than jeep but still mg as not revealed price, just they started booking because. MG is thinking over smart like if bookings are so good they keep options to hike the price, customers also so smart. Read More","Jun 05, 2019",2,cardekho.com
"Which Car is better than this?
It is Good Inside and Outside but the Price would be the drawback. When an SUV at High-end variant is available at the same price range and better features, why would a Customer prefer this? Read More","Jun 10, 2019",3,cardekho.com
"Sheep in a Lions Jacket
I had a chance to look at this car in the UK and trust me it?s nothing more than a Chinese car with British badge. From the side, it looks very odd and out of shape especially with its tyres which looks disproportionate. It actually looks like an ugly brother of MPV fused with SUV when seen in person. Spending around 15-20 lakhs for a Chinese car w...Read More","Jun 05, 2019",2,cardekho.com
"MG petrol version are over priced.
The pricing on the petrol version is way too high for the 1.5-litre engine. In that case, it will perform worst than jeep petrol version in buyer sensitive market. If the claimed features not available in petrol version then MG forgets about Indian customers for your petrol version. Good luck with your diesel version. XUV 500 and Harrier will still...Read More","May 18, 2019",3,cardekho.com
"MG over priced petrol version.
The petrol version is overpriced. MG will be in the worst position compared to the jeep petrol version which is again overpriced for the 1.5-litre segment. If the claimed features not available in the petrol version then it will be difficult for MG  Good luck with Diesel version. XUV 500 and Tata Harrier will still lead the market. Read More","May 19, 2019",3,cardekho.com
"If Price is right, We have a segment leader here!
MG Hector is beautifully designed with a lot of space and segment first features. The Petrol Engine fills the gap between 1200-1600cc and comes with an auto gearbox too. Interiors are beautifully done. The outer looks are to die for. The connected 10.4-inch screen is a big plus for feature lovers. In India, for most people, 15 lakhs is a sort of me...Read More","May 16, 2019",3,cardekho.com
"Buying This Car Soon
The price should not be more than 10 lakhs. Going to buy a new SUV like XUV300, Brezza, Fort Ecosport or Tata Nexon. Looking forward to the launch of this car and I'll buy after comparing it to others. Read More","Apr 05, 2019",1,cardekho.com
"Wheels Size Is Small.
The overall look is good, but wheels are not proportionate to the body.","Mar 19, 2019",3,cardekho.com
"MG Hector - My Analysis
The car's rear has average looks. Could have been more stylish & appealing. Headlamps should have been made more attractive like in latest SUVs of Land Rover & Range Rover's. All sides looks should have been out of the box, which is a requirement of this time. Read More","Mar 05, 2019",3,cardekho.com
"MG Hector
MG Hector has good designed and it is a very attractive car.","Feb 28, 2019",3,cardekho.com
