Review-Text,Review-Date,Star-Rating,Web-Site
"Overpriced Vehicle In Featured Variants
Kia Seltos is overpriced in featured variants and tech line features are not good to enjoy the vehicle. Boxy looks of the dashboard are not good, interior color combinations are not available, not luxurious interior. If we are driving near a hundred , mileage is coming down drastically. Families need sunroof for kids enjoyment and 6 airbags which a...Read More","Sep 17, 2019",3,cardekho.com
"Dissatisfied As There Are Lack Of Safety Features
Kia Seltos gives huge disappointment for diesel variants, as no safety features at all compared to Price you pay to the vehicle , no hill hold, no brake assist, only two airbags, no ESC. This shocked me. Due to bad luck if something happens then there is a possibility of severe injury to your family. In short, I would go for other options from segm...Read More","Sep 16, 2019",3,cardekho.com
"Worst Car
Kia Seltos is the worst car ever made, very poor plastic quality, Overpriced.  Jeep a long way ahead.","Sep 17, 2019",1,cardekho.com
"Pricy & Feature Full
Kia Seltos is pricy & feature full but not premium. Agree to many reviews on fiber quality in the interior dashboard, panoramic sunroof missing on Top End model. Beige interiors, really ??? Top-end should be all black. There are several great features and first in class but the price is sky-high. Ideally, placing top-end 30-50k below Hector was jus...Read More","Sep 14, 2019",2,cardekho.com
"Good But Not Excellent
Kia Seltos is a good car with BS6 compliant engine, good legroom, drove GT line automatic felt suspensions are a bit hard, pick up is a bit less compared to other SUV like Creta, ford eco sport and felt extra loaded features just a kind of cosmetic attraction. Read More","Sep 16, 2019",3,cardekho.com
"Poor Quality
Kia seltos is feature-rich but not quality rich. Quality of ride is very bad except GT model. The plastic used inside is very bad and the diesel version is having lag. Till 2500 rpm the engine is having lag. KIA is trying to impress the customers with features rather than good quality ride. Pricing is higher in the side and maintains cost will be h...Read More","Sep 13, 2019",1,cardekho.com
"Good But Not Premium
Kia Seltos is good by design but really low on quality when compared to creta or jeep. Jeep is way ahead on quality and that's the reason for the high price. Kia has been good on features list but doesn't include the core and premium feature like a panoramic sunroof, electronic parking brake, plastic quality, etc. Also the bodyweight or steel quali...Read More","Sep 13, 2019",1,cardekho.com
"Car Is Good But Not Premium
Kia Seltos is good by design but really low on quality when compared to Creta or jeep. Jeep is way ahead on quality and that's the reason for a high price. Kia has been good on features list but doesn't include the core and premium feature like a panoramic sunroof, electronic parking brake, plastic quality, etc. Also the bodyweight or steel quality...Read More","Sep 12, 2019",1,cardekho.com
"The Car is Overpriced
Kia Seltos is too overpriced and reason just some cosmetic features which don't matter much. Creta has got a better feel when driving, Creta is much smoother and has better suspensions. Kia Seltos top variants are too overpriced, looks are really good but are it worth spending so much just on looks. Read More","Sep 12, 2019",1,cardekho.com
"Good By Looks But Bad By Quality
Kia Seltos: Pros: 1. Pretty slick design, which stands out from the rest 2. BS6 compliant already 3. The dashboard looks good by design inside. Cons: 1. The plastic quality in lower variants is quite cheap. 2. The seats are not comfortable at all.. Front seats feel quite low on-road, while back seats miss on the thigh support. 3. Features provide...Read More","Sep 11, 2019",2,cardekho.com
"Overpriced and Overhyped
Kia Seltos is no doubt good, I drove it. Some of the features are in the Top model of the GT line only, which is a petrol variant. Like HOD display. Other talked-about features include air-cooled seats, Bose music system, sunroof, 360-degree camera. But one must remember more the features more will be your maintenance cost. Also, 18lacs for a 5 sea...Read More","Sep 09, 2019",1,cardekho.com
"Over Priced Car
I test drove Kia Seltos, no doubt it's a good car with lots of features. But these are mostly cosmetic features. It doesn't make sense to pay 18lac for a 5 seater. Also, the features would have a maintenance cost attached to them. Read More","Sep 08, 2019",1,cardekho.com
"Overpriced In The Segment
Price is too much for the top model of Kia Seltos, hence no fun of buying the lower models as nothing new is provided in lower models. Too much-priced car.","Sep 08, 2019",2,cardekho.com
"Worst Remote Control Key
Kia Seltos - The only time the remote control key worked was at the time of the car delivery yesterday. Once out of the showroom it never worked again. When asked they say software problem, once updated it'll be fine. It was such an insult after buying this car. They don't even have a basic sense to check everything first and then deliver the produ...Read More","Sep 06, 2019",1,cardekho.com
"My Big Mistake
I bought Kia Seltos HTX+ Diesel 18.8 Lakh in Bangalore but my friend bought EcoSport Sports Edition Diesel for 14 lakh but it offers better safety features and more driving pleasure than Kia Kia Seltos. Service cost is 50% leas than SELTOS. I made a bigger mistake in my life. I realized after driving my friend's EcoSport back to back. It's really f...Read More","Sep 08, 2019",1,cardekho.com
"Big Mistake
Kia Seltos has good features but just in the top model and top model isn't worth spending so much. The venue gives better pricing compared to seltos. Playing with the design model wise is the biggest mistake Kia has done. Led DRL unavailable in base models to 3. Even Tyres are different. 16inch tyre only in the top model. Read More","Sep 06, 2019",1,cardekho.com
"Overpriced Car
Kia Seltos is highly overpriced. The base model price of 9.7L is just to bring customers in. Higher automatic model price is double the base model price. E.g. Creta base vs top model price is higher by 60% only. Topmost model price is still not revealed, which will be even higher. Read More","Sep 04, 2019",2,cardekho.com
"Too Much Hype
Kia Seltos - Too much hype for a 1500 cc car. It price gap between the base and top model are incomparable.","Sep 02, 2019",1,cardekho.com
"Price Is Not Relevant
Kia Seltos is not for the Indian market. I think so but it's the price for Indian market are so relevant that's why some people are going to purchase","Sep 02, 2019",1,cardekho.com
"Pricing Is Too High
I booked the Kia Seltos but now I change my mood because of pricing. It's a new company & there is no comparison with MG & Harrier Because Both SUV has more space than Kia Seltos. Read More","Sep 01, 2019",2,cardekho.com
"Confusing Models Of - Kia Seltos
Only top-end models have some features which too are overpriced. Also, they don't have GTX+ in automatic, that can offer all the features. Some high-end models miss ventilated seats, some miss 360 camera. They do not have a model which offers everything in spite of confusing model lineup. The top-end model currently on offer is way inferior to the ...Read More","Sep 01, 2019",1,cardekho.com
"Nice Car But Need Some Improvments
Most of the reviews for Kia Seltos are based on looks or options of features. Very few actual users. I didn't like the display which seems to be a misfit in place. The back seat could have been a bit more supportive. The reviews are seems to overrate. Read More","Sep 01, 2019",3,cardekho.com
"Prices Are Not Fair;
Kia Seltos - HTED and HTKD diesel variant have a price difference of  2 lakh whereas HTE and HTK petrol version only 50k difference for same feature difference is clear, the company are cheating on people. Read More","Aug 30, 2019",1,cardekho.com
"Not Good;
Kia Seltos - Making fool if you compare the base model to top model, price is almost double and looking to the current scenario we neither ignore safety nor avoid upgraded technology and in such case few better options are available. Read More","Aug 30, 2019",2,cardekho.com
"Takes Indian Customers For Granted - Kia
Kia Seltos is just a hype. Who wants these unending gizmos. It's a car not worth the price. Moreover, the way Kia has handled clients, booking process, brochures etc are all worst experience. Look at the cheap doors, inside lock buttons etc they're way too substandard. Better stay away from such a product. Read More","Aug 29, 2019",1,cardekho.com
"Just Disappointed
Kia Seltos is only hype, for me, it's just a waste and we should also explore other brands like Hyundai, Tata. Highly disappointed with the price of this car.","Aug 30, 2019",1,cardekho.com
"One Of The Best Car;
Kia Seltos is one of the best cars in this segment. But Hyundai Creta is leading in India in this segment.","Aug 29, 2019",2,cardekho.com
"Best In The Segment;
 Kia Seltos is the best car in the segment. It has better interiors, best music system. Looks of this car are better than other cars in this segment.","Aug 27, 2019",3,cardekho.com
"Awfully Priced
Pricing for diesel is awful, the first variant difference in petrol and diesel is just 30,000 and from the second variant onwards the difference gets to Rs.1,00,000. Conclusion: just keep starting price cheap this has been done by Kia. Comparing the price of the last variant it is the most expensive car in this segment. Read More","Aug 25, 2019",2,cardekho.com
"Just Normal;
Kia Seltos is not up to the expectations. just too many engine options, the features were exaggerated too much prior to launch.","Aug 24, 2019",3,cardekho.com
"The New Launch: Kia Seltos
Kia is a new company. It has launched its new car Seltos in India. Features of the car are good. Mainly the sound and lights. And the engine's space is also good.","Aug 23, 2019",1,cardekho.com
"Poor Mans Car!
Kia Seltos - Don't go with the hyp! Kia was crowned as a poor man's car. In India, it is showcasing as a premium car. Fit and finish is not as good as Tata harrier. Noisy cabin, cheap plastic is used. However, it deserves 3 stars for its look. In this price range, you can choose Tata harrier without having a second thought. Read More","Aug 23, 2019",2,cardekho.com
"Price Is Too High;
Price bracket for Kia Seltos is too large. The base model is 9.69 and the top one is 15.99. Price of base and is cool. And specification doesn't vary too much. Only some additional features like Sunroof, alloy wheels, hud, and some other small features are different. So its a huge price gap between base and top. Read More","Aug 23, 2019",1,cardekho.com
"Worst Car;
Worst experience with Kia Seltos, there is no drive modes in diesel automatic and not good safety features like airbags as it gives only 2 airbags in the top diesel model. Tata Harrier is giving 6 airbags. Read More","Aug 22, 2019",2,cardekho.com
"Price Is Too HIgh;
Kia Seltos price is too high if the top variant can below 16 lakh then it could be no.1. car in the segment. Desperately now hector will be no1 and Tata harrier is no2 and Kia Seltos is no 3 position. Read More","Aug 22, 2019",1,cardekho.com
"Good Car;
I agree there are good features in Kia Seltos. New car of KIA but the price according to the product is very high, specification in the Diesel top end in which several features are also missing. Read More","Aug 22, 2019",3,cardekho.com
"Don't go with hype, just take test drive and then decide.
After looking at 5 star hype on internet of Kia Seltos, today I took test drive for KIA seltos. Simply not super almost like Breeza design n same built quality. About interiors only top end has Bose Speakers other variants have normal ones. No cold glove box or light even in top end Seltos. Most of the parts are not imported and manufacture in AP t...Read More","Aug 18, 2019",1,cardekho.com
"No Hopes For AMT Buyers;
Kia Seltos is a total disappointment for AMT buyers as HTX & GTX variant costs 18-18.5lakh on-road Mumbai (HTK+ variant Doesn't justify its 15lakh on-road Mumbai price tag). Better to opt for Creta AMT & save a lakh or wait for Tata harrier AMT & save some funds meanwhile. Read More","Aug 22, 2019",1,cardekho.com
"Do Not Go By Bookes And Promises;
Don't just go by books and promises. I seriously doubt automatic versions of Kia Seltos as mileage claimed versus actual performance may have a huge difference. I suspect that diesel won't give more than 10-11 km/l and petrol won't go beyond 9 km/l.     Read More","Aug 22, 2019",3,cardekho.com
"Not as good as hiked on internet - Kia Seltos
The iron sheet is very thin. Seems like the company did a compromise with quality to provide the cheapest Kia. The gap between suspensions and tyres is very low so there is a high possibility of getting damaged when it passes through the Indian speed breakers. Variant distribution is not proper. What does mean to launch 8 variants? Or HT variant is...Read More","Aug 07, 2019",2,cardekho.com
"Lease electric car ok
It is a new generation's electric car. Best in its segment.","Aug 10, 2019",1,cardekho.com
"Lovely car
The car comes with very good looks, engine power, and other features are same as Mahindra XUV 300. The pricing of the car should be less than Mahindra XUV 300 or else it will be hard to compete in the Indian market. Read More","Jul 11, 2019",3,cardekho.com
"A Nice Car
The looks are really stylish. It gives a comfortable driving experience. The engine is very smooth. ","Jun 25, 2019",2,cardekho.com
